timestamp,coin,price,volume,sentiment,score,action,confidence,future_price,result
2025-06-05 06:45:45,WEPE (Wall Street Pepe),2.983e-05,252431.86,0,0.013,BUY 🚀,100.0,105610.0,WIN
2025-06-05 06:46:13,BITCOIN,105610.0,23002058272.0,0,1150.103,SELL 🛑,100.0,2623.65,LOSE
2025-06-05 06:46:15,ETHEREUM,2623.65,17638071863.0,0,881.904,SELL 🛑,100.0,2.22,LOSE
2025-06-05 06:46:16,RIPPLE,2.22,1709116352.0,0,85.456,SELL 🛑,100.0,153.77,WIN
2025-06-05 06:46:17,SOLANA,153.77,3309728749.0,0,165.486,SELL 🛑,100.0,0.003744,LOSE
2025-06-05 06:46:19,MIND (Mind of Pepe),0.003744,2119028.87,0,0.106,SELL 🛑,54.07,2.976e-05,LOSE
2025-06-05 06:46:20,WEPE (Wall Street Pepe),2.976e-05,252473.48,0,0.013,BUY 🚀,100.0,105493.0,WIN
2025-06-05 06:47:30,BITCOIN,105493.0,23059411191.0,0,1152.971,SELL 🛑,100.0,2622.67,LOSE
2025-06-05 06:47:32,ETHEREUM,2622.67,17647392362.0,0,882.37,SELL 🛑,100.0,2.22,LOSE
2025-06-05 06:47:34,RIPPLE,2.22,1708871766.0,0,85.444,SELL 🛑,100.0,153.66,WIN
2025-06-05 06:47:35,SOLANA,153.66,3313582198.0,0,165.679,SELL 🛑,100.0,0.003739,LOSE
2025-06-05 06:47:36,MIND (Mind of Pepe),0.003739,2119474.55,0,0.106,SELL 🛑,54.19,2.976e-05,LOSE
2025-06-05 06:47:37,WEPE (Wall Street Pepe),2.976e-05,234715.18,0,0.012,BUY 🚀,100.0,105264.0,WIN
2025-06-05 06:51:49,BITCOIN,105264.0,23158005681.0,0,1157.9,📉 Strong Sell,,2616.12,LOSE
2025-06-05 06:51:51,ETHEREUM,2616.12,17740145749.0,0,887.007,📉 Strong Sell,,2.22,LOSE
2025-06-05 06:51:52,RIPPLE,2.22,1711387908.0,0,85.569,📉 Strong Sell,,153.46,WIN
2025-06-05 06:51:54,SOLANA,153.46,3359718247.0,0,167.986,📉 Strong Sell,,0.003734,LOSE
2025-06-05 06:51:55,MIND (Mind of Pepe),0.003734,2116711.71,0,0.106,🤝 Hold,,2.976e-05,LOSE
2025-06-05 06:51:56,WEPE (Wall Street Pepe),2.976e-05,234715.18,0,0.012,📈 Strong Buy,,105264.0,WIN
2025-06-05 06:52:10,BITCOIN,105264.0,23158005681.0,0,1157.9,SELL 🛑,100.0,2616.12,LOSE
2025-06-05 06:52:11,ETHEREUM,2616.12,17740145749.0,0,887.007,SELL 🛑,100.0,2.22,LOSE
2025-06-05 06:52:13,RIPPLE,2.22,1711387908.0,0,85.569,SELL 🛑,100.0,153.46,WIN
2025-06-05 06:52:14,SOLANA,153.46,3359718247.0,0,167.986,SELL 🛑,100.0,0.003734,LOSE
2025-06-05 06:52:15,MIND (Mind of Pepe),0.003734,2116711.71,0,0.106,SELL 🛑,53.44,2.976e-05,LOSE
2025-06-05 06:52:16,WEPE (Wall Street Pepe),2.976e-05,234715.18,0,0.012,BUY 🚀,100.0,104535.0,WIN
2025-06-05 07:51:58,BITCOIN,104535.0,21663307694.0,0,1083.165,📉 Strong Sell,,2593.38,LOSE
2025-06-05 07:51:59,ETHEREUM,2593.38,18602902940.0,0,930.145,📉 Strong Sell,,2.2,LOSE
2025-06-05 07:52:01,RIPPLE,2.2,1669890669.0,0,83.495,📉 Strong Sell,,150.86,WIN
2025-06-05 07:52:02,SOLANA,150.86,3597282382.0,0,179.864,📉 Strong Sell,,0.003813,LOSE
2025-06-05 07:52:03,MIND (Mind of Pepe),0.003813,2105064.57,0,0.105,🤝 Hold,,2.937e-05,LOSE
2025-06-05 07:52:05,WEPE (Wall Street Pepe),2.937e-05,189106.29,0,0.009,📈 Strong Buy,,104535.0,WIN
2025-06-05 07:52:18,BITCOIN,104535.0,21663307694.0,0,1083.165,SELL 🛑,100.0,2593.38,LOSE
2025-06-05 07:52:20,ETHEREUM,2593.38,18602902940.0,0,930.145,SELL 🛑,100.0,2.2,LOSE
2025-06-05 07:52:21,RIPPLE,2.2,1669890669.0,0,83.495,SELL 🛑,100.0,150.86,WIN
2025-06-05 07:52:23,SOLANA,150.86,3597282382.0,0,179.864,SELL 🛑,100.0,0.003813,LOSE
2025-06-05 07:52:24,MIND (Mind of Pepe),0.003813,2105064.57,0,0.105,SELL 🛑,50.27,2.937e-05,LOSE
2025-06-05 07:52:25,WEPE (Wall Street Pepe),2.937e-05,189106.29,0,0.009,BUY 🚀,100.0,104723.0,WIN
2025-06-05 08:52:07,BITCOIN,104723.0,23707635778.0,0,1185.382,📉 Strong Sell,,2596.37,LOSE
2025-06-05 08:52:08,ETHEREUM,2596.37,17755772270.0,0,887.789,📉 Strong Sell,,2.2,LOSE
2025-06-05 08:52:10,RIPPLE,2.2,1726112453.0,0,86.306,📉 Strong Sell,,151.09,WIN
2025-06-05 08:52:11,SOLANA,151.09,3184554107.0,0,159.228,📉 Strong Sell,,0.003474,LOSE
2025-06-05 08:52:12,MIND (Mind of Pepe),0.003474,2067689.08,0,0.103,🤝 Hold,,2.906e-05,LOSE
2025-06-05 08:52:13,WEPE (Wall Street Pepe),2.906e-05,181684.92,0,0.009,📈 Strong Buy,,104723.0,WIN
2025-06-05 08:52:27,BITCOIN,104723.0,23707635778.0,0,1185.382,SELL 🛑,100.0,2596.37,LOSE
2025-06-05 08:52:29,ETHEREUM,2596.37,17755772270.0,0,887.789,SELL 🛑,100.0,2.2,LOSE
2025-06-05 08:52:30,RIPPLE,2.2,1726112453.0,0,86.306,SELL 🛑,100.0,151.09,WIN
2025-06-05 08:52:32,SOLANA,151.09,3184554107.0,0,159.228,SELL 🛑,100.0,0.003474,LOSE
2025-06-05 08:52:33,MIND (Mind of Pepe),0.003474,2067689.08,0,0.103,BUY 🚀,59.78,2.906e-05,LOSE
2025-06-05 08:52:34,WEPE (Wall Street Pepe),2.906e-05,181684.92,0,0.009,BUY 🚀,100.0,103963.0,WIN
2025-06-05 09:52:15,BITCOIN,103963.0,24476106165.0,0,1223.805,📉 Strong Sell,,2565.85,LOSE
2025-06-05 09:52:17,ETHEREUM,2565.85,17690316075.0,0,884.516,📉 Strong Sell,,2.18,LOSE
2025-06-05 09:52:18,RIPPLE,2.18,1756318489.0,0,87.816,📉 Strong Sell,,149.36,WIN
2025-06-05 09:52:20,SOLANA,149.36,3706020743.0,0,185.301,📉 Strong Sell,,0.002946,LOSE
2025-06-05 09:52:21,MIND (Mind of Pepe),0.002946,2147722.94,0,0.107,🤝 Hold,,2.936e-05,LOSE
2025-06-05 09:52:22,WEPE (Wall Street Pepe),2.936e-05,204979.38,0,0.01,📈 Strong Buy,,103963.0,WIN
2025-06-05 09:52:36,BITCOIN,103963.0,24476106165.0,0,1223.805,SELL 🛑,100.0,2565.85,LOSE
2025-06-05 09:52:37,ETHEREUM,2565.85,17690316075.0,0,884.516,SELL 🛑,100.0,2.18,LOSE
2025-06-05 09:52:39,RIPPLE,2.18,1756318489.0,0,87.816,SELL 🛑,100.0,149.36,WIN
2025-06-05 09:52:40,SOLANA,149.36,3706020743.0,0,185.301,SELL 🛑,100.0,0.002946,LOSE
2025-06-05 09:52:41,MIND (Mind of Pepe),0.002946,2147722.94,0,0.107,SELL 🛑,61.68,2.936e-05,LOSE
2025-06-05 09:52:42,WEPE (Wall Street Pepe),2.936e-05,204979.38,0,0.01,BUY 🚀,100.0,103415.0,WIN
2025-06-05 10:52:24,BITCOIN,103415.0,26097220352.0,0,1304.861,📉 Strong Sell,,2569.43,LOSE
2025-06-05 10:52:26,ETHEREUM,2569.43,18052570583.0,0,902.629,📉 Strong Sell,,2.17,LOSE
2025-06-05 10:52:27,RIPPLE,2.17,1620020870.0,0,81.001,📉 Strong Sell,,149.41,WIN
2025-06-05 10:52:29,SOLANA,149.41,3815892259.0,0,190.795,📉 Strong Sell,,0.002929,LOSE
2025-06-05 10:52:30,MIND (Mind of Pepe),0.002929,2149192.05,0,0.107,🤝 Hold,,2.915e-05,LOSE
2025-06-05 10:52:31,WEPE (Wall Street Pepe),2.915e-05,189103.28,0,0.009,📈 Strong Buy,,103415.0,WIN
2025-06-05 10:52:45,BITCOIN,103415.0,26097220352.0,0,1304.861,SELL 🛑,100.0,2569.43,LOSE
2025-06-05 10:52:46,ETHEREUM,2569.43,18052570583.0,0,902.629,SELL 🛑,100.0,2.17,LOSE
2025-06-05 10:52:47,RIPPLE,2.17,1620020870.0,0,81.001,SELL 🛑,100.0,149.41,WIN
2025-06-05 10:52:49,SOLANA,149.41,3815892259.0,0,190.795,SELL 🛑,100.0,0.002929,LOSE
2025-06-05 10:52:50,MIND (Mind of Pepe),0.002929,2149192.05,0,0.107,SELL 🛑,62.05,2.915e-05,LOSE
2025-06-05 10:52:51,WEPE (Wall Street Pepe),2.915e-05,189103.28,0,0.009,BUY 🚀,100.0,103029.0,WIN
2025-06-05 11:52:33,BITCOIN,103029.0,27840251325.0,0,1392.013,📉 Strong Sell,,2577.85,LOSE
2025-06-05 11:52:35,ETHEREUM,2577.85,18344716617.0,0,917.236,📉 Strong Sell,,2.16,LOSE
2025-06-05 11:52:36,RIPPLE,2.16,1861251790.0,0,93.063,📉 Strong Sell,,149.72,WIN
2025-06-05 11:52:38,SOLANA,149.72,3904649295.0,0,195.232,📉 Strong Sell,,0.002836,LOSE
2025-06-05 11:52:39,MIND (Mind of Pepe),0.002836,2117871.02,0,0.106,🤝 Hold,,2.94e-05,LOSE
2025-06-05 11:52:40,WEPE (Wall Street Pepe),2.94e-05,182209.69,0,0.009,📈 Strong Buy,,103029.0,WIN
2025-06-05 11:52:53,BITCOIN,103029.0,27840251325.0,0,1392.013,SELL 🛑,100.0,2577.85,LOSE
2025-06-05 11:52:55,ETHEREUM,2577.85,18344716617.0,0,917.236,SELL 🛑,100.0,2.16,LOSE
2025-06-05 11:52:56,RIPPLE,2.16,1861251790.0,0,93.063,SELL 🛑,100.0,149.72,WIN
2025-06-05 11:52:58,SOLANA,149.72,3904649295.0,0,195.232,SELL 🛑,100.0,0.002836,LOSE
2025-06-05 11:52:59,MIND (Mind of Pepe),0.002836,2117871.02,0,0.106,SELL 🛑,53.76,2.94e-05,LOSE
2025-06-05 11:53:00,WEPE (Wall Street Pepe),2.94e-05,182209.69,0,0.009,BUY 🚀,100.0,,LOSE
2025-06-05 12:52:42,BITCOIN,102304,30568393602,0,1528.42,📉 Strong Sell,,
2025-06-05 12:52:44,ETHEREUM,2544.86,19465710666,0,973.286,📉 Strong Sell,,
2025-06-05 12:52:45,RIPPLE,2.14,2060179738,0,103.009,🤝 Hold,,
2025-06-05 12:52:47,SOLANA,146.95,4367256510,0,218.363,👎 Sell,,
2025-06-05 12:52:48,MIND (Mind of Pepe),0.002475,2110636.45,0,0.106,🤝 Hold,,
2025-06-05 12:52:49,WEPE (Wall Street Pepe),2.9e-05,180949.09,0,0.009,🤝 Hold,,
2025-06-05 12:53:02,BITCOIN,102304,30568393602,0,1528.42,SELL 🛑,99.94,,
2025-06-05 12:53:03,ETHEREUM,2544.86,19465710666,0,973.286,SELL 🛑,99.1,,
2025-06-05 12:53:05,RIPPLE,2.14,2060179738,0,103.009,SELL 🛑,62.2,,
2025-06-05 12:53:06,SOLANA,146.95,4367256510,0,218.363,SELL 🛑,74.18,,
2025-06-05 12:53:08,MIND (Mind of Pepe),0.002475,2110636.45,0,0.106,SELL 🛑,50.01,,
2025-06-05 12:53:09,WEPE (Wall Street Pepe),2.9e-05,180949.09,0,0.009,SELL 🛑,50.0,,
2025-06-05 13:52:51,BITCOIN,101218,33878516503,0,1693.926,📉 Strong Sell,,
2025-06-05 13:52:53,ETHEREUM,2455.64,21909579278,0,1095.479,📉 Strong Sell,,
2025-06-05 13:52:54,RIPPLE,2.1,2593922416,0,129.696,👎 Sell,,
2025-06-05 13:52:56,SOLANA,143.31,4801327132,0,240.066,👎 Sell,,
2025-06-05 13:52:57,MIND (Mind of Pepe),0.002499,1942755.84,0,0.097,🤝 Hold,,
2025-06-05 13:52:58,WEPE (Wall Street Pepe),2.8e-05,163191.1,0,0.008,🤝 Hold,,
2025-06-05 13:53:10,BITCOIN,101218,33878516503,0,1693.926,SELL 🛑,99.97,,
2025-06-05 13:53:12,ETHEREUM,2455.64,21909579278,0,1095.479,SELL 🛑,99.5,,
2025-06-05 13:53:13,RIPPLE,2.1,2593922416,0,129.696,SELL 🛑,65.18,,
2025-06-05 13:53:15,SOLANA,143.31,4801327132,0,240.066,SELL 🛑,76.14,,
2025-06-05 13:53:16,MIND (Mind of Pepe),0.002499,1942755.84,0,0.097,SELL 🛑,50.01,,
2025-06-05 13:53:17,WEPE (Wall Street Pepe),2.8e-05,163191.1,0,0.008,SELL 🛑,50.0,,
2025-06-05 14:53:00,BITCOIN,101345,37235531337,0,1861.777,📉 Strong Sell,,
2025-06-05 14:53:01,ETHEREUM,2430.45,23971155525,0,1198.558,📉 Strong Sell,,
2025-06-05 14:53:03,RIPPLE,2.1,2688198881,0,134.41,👎 Sell,,
2025-06-05 14:53:04,SOLANA,143.73,5069389952,0,253.469,👎 Sell,,
2025-06-05 14:53:06,MIND (Mind of Pepe),0.002765,1768447.2,0,0.088,🤝 Hold,,
2025-06-05 14:53:07,WEPE (Wall Street Pepe),2.598e-05,204189.93,0,0.01,🤝 Hold,,
2025-06-05 14:53:19,BITCOIN,101345,37235531337,0,1861.777,SELL 🛑,99.99,,
2025-06-05 14:53:21,ETHEREUM,2430.45,23971155525,0,1198.558,SELL 🛑,99.7,,
2025-06-05 14:53:22,RIPPLE,2.1,2688198881,0,134.41,SELL 🛑,65.69,,
2025-06-05 14:53:24,SOLANA,143.73,5069389952,0,253.469,SELL 🛑,77.3,,
2025-06-05 14:53:25,MIND (Mind of Pepe),0.002765,1768447.2,0,0.088,SELL 🛑,50.01,,
2025-06-05 14:53:26,WEPE (Wall Street Pepe),2.598e-05,204189.93,0,0.01,SELL 🛑,50.0,,
2025-06-05 15:53:09,BITCOIN,101611,38701086146,0,1935.054,📉 Strong Sell,,
2025-06-05 15:53:10,ETHEREUM,2428.21,25334188237,0,1266.709,📉 Strong Sell,,
2025-06-05 15:53:12,RIPPLE,2.1,2812146177,0,140.607,👎 Sell,,
2025-06-05 15:53:13,SOLANA,144.63,5124308386,0,256.215,👎 Sell,,
2025-06-05 15:53:14,MIND (Mind of Pepe),0.003164,1845979.39,0,0.092,🤝 Hold,,
2025-06-05 15:53:15,WEPE (Wall Street Pepe),2.615e-05,202493.91,0,0.01,🤝 Hold,,
2025-06-05 15:53:28,BITCOIN,101611,38701086146,0,1935.054,SELL 🛑,99.99,,
2025-06-05 15:53:29,ETHEREUM,2428.21,25334188237,0,1266.709,SELL 🛑,99.78,,
2025-06-05 15:53:31,RIPPLE,2.1,2812146177,0,140.607,SELL 🛑,66.36,,
2025-06-05 15:53:32,SOLANA,144.63,5124308386,0,256.215,SELL 🛑,77.53,,
2025-06-05 15:53:33,MIND (Mind of Pepe),0.003164,1845979.39,0,0.092,SELL 🛑,50.01,,
2025-06-05 15:53:34,WEPE (Wall Street Pepe),2.615e-05,202493.91,0,0.01,SELL 🛑,50.0,,
2025-06-05 16:53:17,BITCOIN,101644,39701695818,0,1985.085,📉 Strong Sell,,
2025-06-05 16:53:19,ETHEREUM,2421.99,25838601577,0,1291.93,📉 Strong Sell,,
2025-06-05 16:53:20,RIPPLE,2.1,2890696579,0,144.535,👎 Sell,,
2025-06-05 16:53:22,SOLANA,144.56,5147119780,0,257.356,👎 Sell,,
2025-06-05 16:53:23,MIND (Mind of Pepe),0.003133,1824675.68,0,0.091,🤝 Hold,,
2025-06-05 16:53:26,WEPE (Wall Street Pepe),2.724e-05,208629.55,0,0.01,🤝 Hold,,
2025-06-05 16:53:36,BITCOIN,101644,39701695818,0,1985.085,SELL 🛑,99.99,,
2025-06-05 16:53:37,ETHEREUM,2421.99,25838601577,0,1291.93,SELL 🛑,99.81,,
2025-06-05 16:53:39,RIPPLE,2.1,2890696579,0,144.535,SELL 🛑,66.79,,
2025-06-05 16:53:41,SOLANA,144.56,5147119780,0,257.356,SELL 🛑,77.62,,
2025-06-05 16:53:42,MIND (Mind of Pepe),0.003133,1824675.68,0,0.091,SELL 🛑,50.01,,
2025-06-05 16:53:43,WEPE (Wall Street Pepe),2.724e-05,208629.55,0,0.01,SELL 🛑,50.0,,
2025-06-05 17:47:24,BITCOIN,101671,40570668318,0.4199,2028.743,SELL 🛑,99.99,,
2025-06-05 17:47:26,ETHEREUM,2418.29,26729199271,0.4199,1336.67,SELL 🛑,99.84,,
2025-06-05 17:47:27,RIPPLE,2.1,2946899862,0.4199,147.555,SELL 🛑,67.09,,
2025-06-05 17:47:28,SOLANA,144.94,5210181007,0.4199,260.719,SELL 🛑,77.89,,
2025-06-05 17:47:30,MIND (Mind of Pepe),0.002872,1761251.92,0,0.088,SELL 🛑,50.01,,
2025-06-05 17:47:31,WEPE (Wall Street Pepe),2.787e-05,197139.77,0,0.01,SELL 🛑,50.0,,
2025-06-05 17:49:35,BITCOIN,101676,40578953197,0.4199,2029.158,SELL 🛑,99.99,,
2025-06-05 17:49:36,ETHEREUM,2418.21,26735784909,0.4199,1336.999,SELL 🛑,99.84,,
2025-06-05 17:49:38,RIPPLE,2.1,2946592259,0.4199,147.54,SELL 🛑,67.09,,
2025-06-05 17:49:39,SOLANA,144.96,5212283190,0.4199,260.824,SELL 🛑,77.9,,
2025-06-05 17:49:41,MIND (Mind of Pepe),0.00287,1756741.66,0,0.088,SELL 🛑,50.01,,
2025-06-05 17:49:42,WEPE (Wall Street Pepe),2.787e-05,196451.38,0,0.01,SELL 🛑,50.0,,
2025-06-05 17:50:10,BITCOIN,101676,40578953197,0.4199,2029.158,SELL 🛑,99.99,,
2025-06-05 17:50:12,ETHEREUM,2418.21,26735784909,0.4199,1336.999,SELL 🛑,99.84,,
2025-06-05 17:50:13,RIPPLE,2.1,2946592259,0.4199,147.54,SELL 🛑,67.09,,
2025-06-05 17:50:15,SOLANA,144.96,5212283190,0.4199,260.824,SELL 🛑,77.9,,
2025-06-05 17:50:16,MIND (Mind of Pepe),0.00287,1755927.7,0,0.088,SELL 🛑,50.01,,
2025-06-05 17:50:17,WEPE (Wall Street Pepe),2.787e-05,196451.38,0,0.01,SELL 🛑,50.0,,
2025-06-05 17:52:34,BITCOIN,101698,40420567232,0.4199,2021.238,SELL 🛑,99.99,,
2025-06-05 17:52:36,ETHEREUM,2419.83,26934184248,0.4199,1346.919,SELL 🛑,99.85,,
2025-06-05 17:52:38,RIPPLE,2.1,2950642338,0.4199,147.742,SELL 🛑,67.11,,
2025-06-05 17:52:40,SOLANA,144.97,5217427500,0.4199,261.081,SELL 🛑,77.92,,
2025-06-05 17:52:41,MIND (Mind of Pepe),0.002864,1755368.46,0,0.088,SELL 🛑,50.01,,
2025-06-05 17:52:43,WEPE (Wall Street Pepe),2.785e-05,196493.12,0,0.01,SELL 🛑,50.0,,
2025-06-05 17:53:30,BITCOIN,101698,40420567232,0.4199,2021.238,📉 Strong Sell,,
2025-06-05 17:53:31,ETHEREUM,2419.83,26934184248,0.4199,1346.919,📉 Strong Sell,,
2025-06-05 17:53:32,RIPPLE,2.1,2950642338,0.4199,147.742,👎 Sell,,
2025-06-05 17:53:34,SOLANA,144.97,5217427500,0.4199,261.081,👎 Sell,,
2025-06-05 17:53:35,MIND (Mind of Pepe),0.002836,1755725.22,0,0.088,🤝 Hold,,
2025-06-05 17:53:36,WEPE (Wall Street Pepe),2.788e-05,196425.42,0,0.01,🤝 Hold,,
